%MatrixMarket matrix coordinate pattern symmetric 
2113 2113 6632
3686 1319 663 22 1
3687 1477 663 24 5
3688 1517 663 9 7
3689 1576 663 18 6
3690 1706 663 3 7
3691 1856 663 13 4
3692 1877 663 21 8
3693 1881 663 3 5
3694 1889 663 22 7
3695 1976 663 7 2
3696 2058 663 9 7
3697 2071 663 6 9
3698 1063 664 24 5
3699 1109 664 5 2
3700 1345 664 23 10
3701 1494 664 4 5
3702 1706 664 22 6
3703 966 665 11 2
3704 1940 665 8 2
3705 929 666 8 9
3706 1166 666 4 1
3707 1176 666 6 5
3708 1730 666 16 7
3709 1005 667 9 8
3710 1381 667 22 4
3711 1516 667 14 10
3712 1536 667 16 7
3713 2094 667 25 2
3714 981 668 19 8
3715 1184 669 24 4
3716 1362 669 3 8
3717 2030 670 21 2
3718 1040 672 11 9
3719 1543 672 20 9
3720 1550 672 6 6
3721 1644 672 11 8
3722 1501 673 11 2
3723 919 674 7 6
3724 991 674 13 1
3725 1302 674 22 1
3726 1675 674 7 2
3727 1687 674 15 1
3728 705 676 9 2
3729 741 676 25 8
3730 1401 677 14 1
3731 1403 677 9 2
3732 2092 677 22 2
3733 2007 678 24 10
3734 837 679 15 9
3735 1495 679 14 10
3736 1252 680 2 2
3737 1844 680 22 6
3738 869 681 14 4
3739 1593 681 22 10
3740 1639 682 19 9
3741 2007 682 8 8
3742 1316 683 9 2
3743 768 684 6 4
3744 852 684 9 4
3745 981 684 19 7
3746 988 684 14 2
3747 1290 684 24 1
3748 1381 684 15 10
3749 1443 684 3 9
3750 1495 684 6 6
3751 1051 685 18 8
3752 985 686 13 8
3753 1355 686 14 6
3754 857 687 22 2
3755 840 688 13 8
3756 890 688 23 6
3757 1166 688 16 2
3758 1415 688 4 5
3759 1509 688 24 10
3760 1647 688 25 8
3761 1718 688 3 2
3762 1729 688 25 3
3763 1740 688 20 6
3764 1741 688 22 5
3765 1940 688 4 6
3766 941 689 24 10
3767 1553 691 23 4
3768 2052 691 5 3
3769 1131 692 3 6
3770 1195 692 6 3
3771 1450 692 21 7
3772 1097 693 1 5
3773 1249 693 8 3
3774 1309 693 9 6
3775 1323 693 13 10
3776 1486 693 9 4
3777 1563 693 21 10
3778 1609 693 24 9
3779 1889 694 11 10
3780 874 695 17 7
3781 1355 695 8 3
3782 1884 695 14 7
3783 1986 695 12 7
3784 1181 696 7 2
3785 1683 696 18 1
3786 860 697 14 2
3787 862 697 21 3
3788 882 697 19 1
3789 929 697 5 3
3790 960 697 17 9
3791 971 697 9 7
3792 991 697 10 1
3793 1080 697 23 8
3794 1099 697 8 7
3795 1166 697 10 1
3796 1191 697 17 8
3797 1227 697 24 7
3798 1291 697 2 3
3799 1311 697 14 5
3800 1359 697 11 4
3801 1430 697 14 9
3802 1446 697 21 2
3803 1453 697 25 1
3804 1543 697 8 3
3805 1653 697 14 2
3806 1665 697 17 6
3807 1680 697 14 1
3808 1726 697 3 1
3809 1730 697 18 2
3810 1807 697 20 5
3811 1809 697 4 4
3812 1891 697 17 1
3813 1911 697 9 1
3814 1947 697 2 6
3815 2044 697 6 4
3816 2091 697 15 6
3817 2092 697 24 10
3818 2096 697 17 3
3819 1675 698 18 8
3820 1345 699 15 8
3821 802 700 19 1
3822 1355 700 23 7
3823 1618 700 13 4
3824 1121 701 17 4
3825 868 702 8 2
3826 928 702 19 4
3827 934 702 7 5
3828 966 702 24 5
3829 1025 702 7 9
3830 1049 702 15 5
3831 1445 702 2 3
3832 1529 702 21 6
3833 1597 702 2 5
3834 1658 702 8 10
3835 1940 702 1 10
3836 2033 702 11 6
3837 2087 702 24 5
3838 1166 703 10 9
3839 2042 703 1 10
3840 1026 704 17 7
3841 1175 704 19 6
3842 1979 704 20 9
3843 2031 704 16 1
3844 2107 704 24 7
3845 1809 706 4 1
3846 711 707 14 9
3847 825 707 11 9
3848 830 707 9 1
3849 864 707 23 4
3850 958 707 16 10
3851 997 707 8 10
3852 1022 707 9 8
3853 1030 707 24 4
3854 1033 707 12 10
3855 1073 707 19 2
3856 1169 707 24 3
3857 1195 707 3 7
3858 1229 707 13 3
3859 1287 707 1 3
3860 1300 707 23 4
3861 1302 707 6 8
3862 1323 707 12 7
3863 1375 707 24 2
3864 1475 707 13 10
3865 1499 707 20 3
3866 1524 707 6 4
3867 1539 707 8 10
3868 1604 707 22 7
3869 1639 707 9 8
3870 1689 707 25 7
3871 1756 707 6 3
3872 1825 707 8 4
3873 2007 707 11 7
3874 2009 707 5 7
3875 2015 707 13 1
3876 2025 707 23 4
3877 2047 707 8 4
3878 2080 707 3 10
3879 759 708 13 2
3880 1320 708 9 9
3881 731 709 7 10
3882 747 709 2 3
3883 858 709 6 8
3884 1060 709 14 3
3885 1783 709 23 6
3886 2044 709 9 1
3887 2052 710 16 8
3888 1027 711 10 3
3889 1030 711 20 5
3890 1121 711 23 9
3891 1128 711 24 7
3892 1253 711 16 8
3893 1302 711 18 9
3894 1544 711 7 2
3895 1616 711 14 4
3896 1728 711 6 5
3897 1748 711 24 4
3898 2009 711 2 8
3899 1362 712 12 4
3900 1512 712 6 8
3901 1637 712 22 8
3902 1817 712 4 6
3903 1166 713 5 10
3904 1729 713 19 7
3905 1927 713 15 6
3906 2061 713 25 6
3907 1011 714 10 1
3908 1889 714 18 10
3909 1850 715 19 1
3910 1744 716 3 5
3911 1381 718 20 2
3912 849 720 14 1
3913 932 721 23 1
3914 1109 721 9 7
3915 1232 721 21 5
3916 1424 721 7 4
3917 1943 721 22 4
3918 1980 721 4 9
3919 859 722 9 4
3920 1479 723 19 1
3921 865 725 25 3
3922 1720 725 6 1
3923 1912 725 24 2
3924 1331 727 15 6
3925 1947 727 21 4
3926 1104 728 14 3
3927 1502 728 23 5
3928 1748 730 9 2
3929 1934 730 21 3
3930 1219 732 20 8
3931 938 733 4 8
3932 1005 733 2 10
3933 1119 733 13 8
3934 1171 733 5 10
3935 1273 733 21 7
3936 1481 733 9 1
3937 1495 733 13 2
3938 1795 733 7 10
3939 1909 733 2 7
3940 1957 733 23 6
3941 863 734 5 6
3942 1040 734 16 2
3943 1133 734 5 4
3944 1543 734 14 8
3945 1550 734 24 9
3946 1644 734 18 1
3947 1794 734 7 4
3948 1158 735 13 6
3949 1224 736 9 6
3950 1012 737 17 3
3951 750 739 21 1
3952 879 739 6 8
3953 984 739 9 9
3954 1024 739 5 8
3955 1030 739 24 10
3956 1106 739 21 4
3957 1292 739 12 7
3958 1309 739 22 8
3959 1364 739 20 4
3960 1377 739 14 6
3961 1399 739 13 7
3962 1442 739 1 9
3963 1567 739 1 2
3964 1578 739 19 5
3965 1650 739 9 9
3966 1769 739 2 2
3967 1807 739 14 8
3968 1939 739 7 1
3969 1996 739 22 2
3970 1499 741 1 1
3971 1938 741 11 1
3972 1501 743 24 8
3973 1844 744 6 8
3974 1252 745 2 6
3975 750 746 7 5
3976 768 746 9 3
3977 895 746 17 2
3978 1034 746 9 10
3979 1044 746 1 6
3980 1121 746 14 4
3981 1126 746 1 7
3982 1143 746 24 3
3983 1265 746 11 7
3984 1302 746 19 2
3985 1355 746 18 4
3986 1475 746 12 3
3987 1484 746 25 9
3988 1565 746 6 10
3989 1582 746 8 8
3990 1659 746 9 3
3991 1670 746 12 8
3992 1744 746 8 9
3993 1754 746 23 8
3994 1849 746 14 1
3995 1858 746 4 4
3996 1935 746 18 7
3997 1977 746 8 6
3998 1783 747 25 8
3999 1687 748 15 6
4000 984 750 12 1
4001 1030 750 8 3
4002 1106 750 13 1
4003 1292 750 20 8
4004 1377 750 21 2
4005 1399 750 21 3
4006 1442 750 8 10
4007 1567 750 5 4
4008 1650 750 3 6
4009 1719 750 7 8
4010 1754 750 6 3
4011 1779 750 3 7
4012 1807 750 23 9
4013 1939 750 23 2
4014 1996 750 1 5
4015 1598 751 7 6
4016 1735 752 1 6
4017 1048 753 25 4
4018 1355 753 6 8
4019 1958 754 24 2
4020 1370 756 13 10
4021 1618 756 11 2
4022 1758 757 10 10
4023 1800 758 3 8
4024 797 759 11 8
4025 895 759 2 3
4026 951 759 7 5
4027 1164 759 12 5
4028 1205 759 1 10
4029 1320 759 11 2
4030 1503 759 19 8
4031 1535 759 25 4
4032 1543 759 6 10
4033 1685 759 16 5
4034 1774 759 18 6
4035 1792 759 22 9
4036 1796 759 24 5
4037 1811 759 17 2
4038 1895 759 15 9
4039 1897 759 14 10
4040 846 760 10 1
4041 993 760 17 8
4042 1887 760 19 1
4043 1893 760 20 8
4044 1809 761 6 9
4045 895 763 18 10
4046 1005 763 19 7
4047 1048 763 20 10
4048 1103 763 16 3
4049 1171 763 12 4
4050 1310 763 25 7
4051 1495 763 12 10
4052 1695 763 12 10
4053 1817 763 9 9
4054 1927 763 25 6
4055 1967 763 20 10
4056 849 764 17 7
4057 1022 765 10 1
4058 1482 765 2 10
4059 1378 766 9 2
4060 1452 767 12 8
4061 1524 767 12 5
4062 1800 767 16 8
4063 1886 767 4 5
4064 956 768 13 5
4065 1381 768 18 1
4066 1832 768 10 6
4067 1848 768 11 3
4068 1902 769 7 6
4069 1224 770 3 2
4070 1589 771 12 3
4071 1744 771 1 6
4072 1121 772 5 1
4073 1622 772 1 5
4074 1964 773 9 3
4075 794 774 6 7
4076 811 774 10 6
4077 901 774 18 3
4078 969 774 16 4
4079 974 774 24 10
4080 1035 774 3 7
4081 1045 774 22 4
4082 1066 774 4 8
4083 1183 774 25 6
4084 1197 774 9 2
4085 1388 774 6 3
4086 1617 774 12 1
4087 1788 774 5 2
4088 1992 774 7 1
4089 1040 776 14 10
4090 1543 776 12 9
4091 1550 776 14 7
4092 1644 776 9 7
4093 1181 777 10 9
4094 962 778 4 3
4095 988 778 23 8
4096 1848 779 19 7
4097 2090 781 2 7
4098 1040 785 8 4
4099 1162 786 25 6
4100 1448 788 18 10
4101 1258 789 15 2
4102 1637 789 22 6
4103 1057 791 7 10
4104 1117 791 21 8
4105 1126 791 2 1
4106 1848 791 6 6
4107 2073 791 18 8
4108 1945 793 16 3
4109 860 794 17 9
4110 981 794 1 3
4111 1006 794 4 10
4112 1710 794 7 1
4113 1896 794 9 5
4114 1075 795 7 8
4115 2045 795 6 7
4116 1171 796 20 10
4117 1535 797 14 5
4118 1912 798 25 9
4119 1931 799 22 3
4120 1210 800 17 5
4121 1430 800 15 5
4122 1543 800 21 2
4123 1672 800 21 8
4124 1595 801 15 10
4125 943 802 1 8
4126 981 802 10 9
4127 986 802 17 9
4128 1174 802 15 9
4129 1849 802 19 2
4130 1870 802 24 3
4131 990 803 6 6
4132 1250 803 25 7
4133 1923 803 9 9
4134 1021 804 10 3
4135 1026 804 10 7
4136 1175 804 20 10
4137 1665 804 21 5
4138 1807 804 18 9
4139 1825 804 1 5
4140 2031 804 14 2
4141 2000 805 2 4
4142 1829 806 6 4
4143 1754 808 11 4
4144 1621 809 20 2
4145 1042 810 5 5
4146 1177 810 2 2
4147 821 813 10 8
4148 1665 815 19 5
4149 1945 815 21 8
4150 1355 816 17 3
4151 1737 816 10 1
4152 1889 816 7 10
4153 1951 816 3 6
4154 2082 816 13 5
4155 1052 817 1 8
4156 1463 817 6 8
4157 1468 817 6 9
4158 1750 817 25 2
4159 1779 817 21 2
4160 2084 817 4 9
4161 1355 819 15 10
4162 1443 819 2 7
4163 1737 819 1 10
4164 1889 819 2 3
4165 2082 819 7 5
4166 1578 820 19 9
4167 1981 820 18 6
4168 1694 821 7 2
4169 1227 822 9 8
4170 863 823 22 1
4171 2017 823 18 5
4172 911 824 14 1
4173 1503 824 11 9
4174 830 825 10 5
4175 864 825 20 7
4176 945 825 3 4
4177 958 825 8 2
4178 985 825 22 1
4179 997 825 2 3
4180 1009 825 17 5
4181 1022 825 22 6
4182 1033 825 8 10
4183 1048 825 21 2
4184 1073 825 2 4
4185 1121 825 20 10
4186 1169 825 13 5
4187 1195 825 21 1
4188 1196 825 8 6
4189 1229 825 16 2
4190 1287 825 15 3
4191 1300 825 7 8
4192 1304 825 10 1
4193 1323 825 9 3
4194 1375 825 10 7
4195 1475 825 15 6
4196 1484 825 20 8
4197 1499 825 24 6
4198 1512 825 21 2
4199 1521 825 10 5
4200 1539 825 25 6
4201 1604 825 24 2
4202 1639 825 8 7
4203 1661 825 24 6
4204 1689 825 24 9
4205 1756 825 14 6
4206 1779 825 8 8
4207 1825 825 11 2
4208 2007 825 17 3
4209 2015 825 12 6
4210 2025 825 2 4
4211 2047 825 5 7
4212 2061 825 16 10
4213 2080 825 1 1
4214 1964 826 2 2
4215 1671 828 19 6
4216 1943 828 21 5
4217 984 829 18 5
4218 1033 830 15 5
4219 1195 830 12 1
4220 1300 830 1 8
4221 1475 830 1 4
4222 1499 830 4 10
4223 1639 830 6 4
4224 2007 830 5 7
4225 2015 830 4 2
4226 2047 830 11 8
4227 2043 833 21 3
4228 1121 835 10 6
4229 1343 835 9 5
4230 1433 835 20 9
4231 1484 835 16 3
4232 1912 835 20 6
4233 858 836 13 7
4234 1355 836 3 3
4235 1503 836 7 6
4236 1744 836 23 6
4237 2004 836 4 3
4238 1128 837 19 7
4239 1434 837 15 4
4240 1495 837 15 7
4241 1174 839 3 4
4242 1289 839 4 9
4243 1508 839 18 8
4244 1707 839 9 4
4245 1751 839 10 6
4246 1807 839 14 1
4247 1828 839 24 5
4248 1954 839 15 6
4249 906 840 21 4
4250 1097 840 19 5
4251 1469 840 9 9
4252 1509 840 15 3
4253 1609 840 24 4
4254 1647 840 15 10
4255 1730 840 19 1
4256 1741 840 3 5
4257 1971 840 12 3
4258 2071 840 19 3
4259 987 841 16 7
4260 1399 841 22 6
4261 1622 841 12 2
4262 1976 841 18 10
4263 2095 841 10 5
4264 1090 844 10 10
4265 1745 844 6 3
4266 2044 844 24 3
4267 1302 845 6 5
4268 2111 846 2 6
4269 1245 848 23 2
4270 2100 848 3 8
4271 955 849 2 4
4272 1207 849 13 1
4273 1289 849 24 1
4274 1536 849 1 1
4275 1765 849 11 10
4276 1819 849 25 3
4277 1849 849 10 8
4278 1892 849 6 3
4279 1901 849 25 2
4280 1982 849 15 1
4281 2034 849 12 4
4282 2096 849 10 10
4283 1396 850 19 4
4284 1012 851 17 6
4285 1042 851 1 6
4286 1177 851 18 7
4287 896 852 10 2
4288 1427 853 2 2
4289 1901 854 9 10
4290 2096 854 9 5
4291 1384 855 15 5
4292 1784 855 18 5
4293 1355 856 22 10
4294 1737 856 5 4
4295 1889 856 19 9
4296 2082 856 10 6
4297 1026 857 2 4
4298 1175 857 24 3
4299 1403 857 22 6
4300 1645 857 8 8
4301 1665 857 25 8
4302 1807 857 20 9
4303 1825 857 14 10
4304 2031 857 22 9
4305 1503 858 17 3
4306 1109 859 22 3
4307 1517 859 24 2
4308 1706 859 25 5
4309 1767 859 8 9
4310 1856 859 10 4
4311 1889 859 15 1
4312 1943 859 4 2
4313 1956 859 6 1
4314 1061 860 12 4
4315 1120 860 5 8
4316 1355 860 7 7
4317 1516 860 7 7
4318 1553 860 25 10
4319 1807 860 18 6
4320 2052 860 18 4
4321 2054 860 17 2
4322 1302 861 20 7
4323 882 862 11 2
4324 1230 862 8 9
4325 929 863 15 6
4326 1021 863 5 9
4327 1026 863 3 10
4328 1053 863 24 3
4329 1089 863 11 4
4330 1133 863 15 3
4331 1159 863 9 10
4332 1175 863 7 9
4333 1195 863 1 8
4334 1233 863 19 6
4335 1385 863 22 8
4336 1403 863 16 7
4337 1406 863 21 3
4338 1645 863 8 2
4339 1654 863 1 6
4340 1665 863 14 7
4341 1807 863 22 3
4342 1825 863 19 7
4343 1876 863 21 7
4344 1979 863 8 8
4345 2031 863 25 5
4346 2107 863 14 9
4347 997 864 21 2
4348 1033 864 23 6
4349 1073 864 16 4
4350 1195 864 21 5
4351 1229 864 12 9
4352 1287 864 1 1
4353 1300 864 24 6
4354 1375 864 10 6
4355 1475 864 6 9
4356 1499 864 3 6
4357 1539 864 14 10
4358 1604 864 21 8
4359 1639 864 6 1
4360 1689 864 22 9
4361 1760 864 3 1
4362 1809 864 15 9
4363 2007 864 18 2
4364 2015 864 6 8
4365 2025 864 14 6
4366 2082 864 4 10
4367 1720 865 23 7
4368 1353 866 11 3
4369 1696 866 21 4
4370 1287 867 12 8
4371 1604 867 2 2
4372 1098 869 19 6
4373 1166 869 16 1
4374 1191 869 24 1
4375 1593 869 11 8
4376 1729 869 18 7
4377 1942 869 12 6
4378 1191 870 25 9
4379 1436 870 23 10
4380 1490 870 4 8
4381 1517 870 21 7
4382 1593 870 13 4
4383 1706 870 24 1
4384 1943 870 1 3
4385 1976 870 12 6
4386 2013 870 20 3
4387 914 871 25 1
4388 918 871 3 9
4389 1467 871 16 10
4390 1848 871 3 9
4391 1347 872 21 1
4392 1706 872 10 6
4393 1807 872 1 10
4394 1823 872 10 3
4395 1907 872 8 2
4396 2098 872 2 1
4397 1355 873 6 9
4398 1443 873 19 6
4399 1737 873 19 2
4400 1889 873 8 3
4401 2082 873 22 8
4402 1884 874 7 9
4403 2093 874 12 2
4404 1251 875 4 1
4405 1823 876 10 7
4406 879 877 25 10
4407 2071 877 24 3
4408 1252 878 19 9
4409 1024 879 8 9
4410 1086 879 24 10
4411 1536 879 25 8
4412 1578 879 21 3
4413 1650 879 17 10
4414 1778 879 1 5
4415 1803 879 22 3
4416 2005 879 23 9
4417 2071 879 17 5
4418 1812 881 8 6
4419 971 882 19 9
4420 1276 882 5 3
4421 929 884 2 3
4422 1290 885 21 9
4423 1495 885 3 10
4424 1604 885 17 8
4425 1205 886 6 2
4426 1543 886 8 2
4427 1811 886 16 8
4428 1168 887 10 2
4429 1355 887 19 1
4430 1443 887 22 6
4431 1530 887 22 1
4432 1737 887 12 9
4433 1889 887 14 9
4434 1951 887 18 7
4435 2067 887 7 6
4436 2082 887 4 5
4437 1749 889 10 9
4438 1842 890 25 6
4439 2039 891 21 3
4440 2033 893 23 7
4441 1175 894 6 7
4442 947 895 14 6
4443 969 895 13 6
4444 1005 895 9 2
4445 1066 895 19 4
4446 1126 895 3 1
4447 1215 895 2 9
4448 1262 895 14 2
4449 1265 895 23 1
4450 1495 895 3 10
4451 1503 895 23 5
4452 1535 895 2 2
4453 1617 895 10 6
4454 1652 895 11 7
4455 1788 895 22 10
4456 1797 895 23 9
4457 1848 895 15 9
4458 1849 895 2 8
4459 1967 895 4 9
4460 1984 895 18 9
4461 2073 895 3 1
4462 1410 897 19 3
4463 1153 898 24 4
4464 1026 899 5 10
4465 1175 899 1 1
4466 1403 899 5 3
4467 1665 899 19 7
4468 1807 899 6 9
4469 1876 899 2 3
4470 1979 899 20 7
4471 2031 899 14 10
4472 1501 900 8 3
4473 992 901 5 6
4474 1816 901 7 4
4475 986 903 3 3
4476 1849 903 1 2
4477 1095 904 18 8
4478 1126 904 12 6
4479 1377 904 20 4
4480 1921 904 8 7
4481 2099 904 18 10
4482 1097 906 7 1
4483 1112 906 16 3
4484 1195 906 10 2
4485 1323 906 17 7
4486 1450 906 6 6
4487 1460 906 21 2
4488 1934 907 21 8
4489 976 908 4 5
4490 1907 908 23 4
4491 1040 909 22 8
4492 1528 909 4 5
4493 1550 909 2 9
4494 1644 909 17 8
4495 1029 910 12 3
4496 1145 910 4 3
4497 1243 910 25 6
4498 1378 910 15 6
4499 1427 910 8 8
4500 1787 910 5 6
4501 1389 911 7 7
4502 1569 911 5 6
4503 1998 911 3 1
4504 1088 912 18 6
4505 1120 912 16 6
4506 1319 912 23 9
4507 1399 912 14 10
4508 1403 912 16 4
4509 1493 912 2 1
4510 1576 912 24 7
4511 1767 912 21 1
4512 1856 912 12 8
4513 1889 912 15 1
4514 1910 912 17 4
4515 1030 913 25 5
4516 1848 914 18 3
4517 1399 915 4 10
4518 1806 915 1 7
4519 1164 917 21 10
4520 1205 917 21 1
4521 1543 917 23 10
4522 1811 917 16 8
4523 1745 919 4 5
4524 1636 920 21 8
4525 1026 922 3 5
4526 1175 922 1 9
4527 1665 922 19 4
4528 1807 922 17 4
4529 1979 922 25 8
4530 2031 922 24 2
4531 1432 924 18 3
4532 1963 924 9 5
4533 2044 924 25 5
4534 966 925 18 8
4535 1163 925 15 5
4536 1940 925 5 7
4537 1363 926 1 9
4538 1453 926 15 5
4539 1455 927 5 8
4540 966 928 11 3
4541 1049 928 9 9
4542 1155 928 5 2
4543 1080 929 9 10
4544 1166 929 22 7
4545 1295 929 5 9
4546 1365 929 13 8
4547 1374 929 17 6
4548 1446 929 2 8
4549 1453 929 2 3
4550 1491 929 24 6
4551 1584 929 4 8
4552 1680 929 22 1
4553 1730 929 17 1
4554 1812 929 16 2
4555 1911 929 24 10
4556 1947 929 5 3
4557 1964 929 14 9
4558 1988 929 22 8
4559 1699 930 3 1
4560 1849 931 4 8
4561 1102 933 3 10
4562 966 934 17 8
4563 1097 934 25 2
4564 1309 934 16 3
4565 1529 934 8 9
4566 1730 934 20 6
4567 1841 934 14 1
4568 1940 934 13 2
4569 1109 935 13 3
4570 1425 935 20 4
4571 1517 935 13 6
4572 1706 935 21 4
4573 1943 935 15 4
4574 2067 935 8 6
4575 1909 938 2 9
4576 1133 941 24 9
4577 1235 941 10 3
4578 1472 941 25 3
4579 1355 942 11 10
4580 1737 942 3 10
4581 1889 942 6 4
4582 2082 942 23 1
4583 1205 943 7 1
4584 1289 943 23 2
4585 1377 943 9 9
4586 1536 943 14 7
4587 1800 943 18 3
4588 1823 943 9 8
4589 1865 943 22 5
4590 1213 944 12 9
4591 2092 944 17 2
4592 1009 945 3 1
4593 1355 945 6 2
4594 1433 945 3 4
4595 1512 945 3 9
4596 1659 945 19 4
4597 988 946 6 4
4598 1355 946 23 8
4599 1485 946 25 3
4600 1512 946 9 10
4601 1635 948 18 4
4602 1164 951 16 2
4603 1205 951 25 8
4604 1543 951 18 5
4605 1615 951 6 2
4606 1792 951 8 10
4607 1811 951 15 2
4608 2052 952 13 10
4609 1135 953 17 4
4610 1795 953 21 9
4611 1309 954 1 7
4612 1873 954 24 4
4613 1006 955 16 1
4614 1205 955 14 8
4615 1289 955 16 6
4616 1351 956 19 8
4617 1582 956 23 5
4618 1544 957 7 7
4619 1816 957 9 3
4620 1991 957 14 3
4621 1033 958 9 8
4622 1300 958 16 10
4623 1323 958 5 5
4624 1475 958 14 10
4625 1499 958 2 8
4626 1639 958 17 7
4627 2015 958 9 6
4628 1162 959 21 2
4629 1729 959 8 10
4630 966 961 25 7
4631 1163 961 8 10
4632 1337 961 12 10
4633 1529 961 21 1
4634 1940 961 7 10
4635 966 963 21 4
4636 1163 963 25 5
4637 1940 963 11 1
4638 1351 964 15 10
4639 1052 965 13 7
4640 1010 966 7 9
4641 1041 966 12 2
4642 1049 966 6 7
4643 1074 966 11 4
4644 1099 966 4 7
4645 1161 966 3 8
4646 1163 966 9 5
4647 1195 966 12 6
4648 1338 966 5 9
4649 1445 966 12 9
4650 1529 966 2 2
4651 1597 966 4 1
4652 1658 966 25 9
4653 1841 966 13 5
4654 1940 966 14 10
4655 2033 966 6 10
4656 2087 966 9 3
4657 1143 967 16 6
4658 1355 967 13 6
4659 1559 967 5 6
4660 1600 967 8 9
4661 1661 967 22 9
4662 1719 967 17 7
4663 1824 967 11 7
4664 2044 967 19 3
4665 1471 968 15 2
4666 992 969 17 9
4667 1005 969 15 3
4668 1035 969 21 4
4669 1045 969 22 6
4670 1788 969 7 10
4671 1804 969 11 1
4672 1816 969 19 3
4673 1470 970 13 8
4674 1495 970 17 3
4675 1523 971 5 5
4676 1802 971 13 3
4677 1936 973 25 4
4678 992 974 9 9
4679 1252 975 16 10
4680 1109 976 25 6
4681 1313 976 3 5
4682 1399 976 16 5
4683 1862 976 5 9
4684 1941 976 23 9
4685 1386 978 10 5
4686 2096 978 12 5
4687 2099 978 3 7
4688 1659 979 3 7
4689 1171 980 9 8
4690 1006 981 5 2
4691 1148 981 22 8
4692 1174 981 21 8
4693 1205 981 4 7
4694 1289 981 17 5
4695 1377 981 2 10
4696 1430 981 25 3
4697 1536 981 7 2
4698 1668 981 8 5
4699 1718 981 7 9
4700 1823 981 11 3
4701 1849 981 6 1
4702 1865 981 3 7
4703 1901 981 20 7
4704 1905 981 12 7
4705 2034 981 23 1
4706 2070 981 12 9
4707 2096 981 8 10
4708 1210 982 11 1
4709 1319 982 10 8
4710 1836 982 24 3
4711 1642 983 18 9
4712 1030 984 25 4
4713 1106 984 9 7
4714 1309 984 19 2
4715 1364 984 9 5
4716 1377 984 18 9
4717 1399 984 19 1
4718 1442 984 23 3
4719 1567 984 16 7
4720 1650 984 14 10
4721 1719 984 12 3
4722 1769 984 25 3
4723 1807 984 10 7
4724 1860 984 10 8
4725 1889 984 19 2
4726 1996 984 13 9
4727 2006 984 14 7
4728 1048 985 15 7
4729 1355 985 20 10
4730 1484 985 23 1
4731 1512 985 12 10
4732 1888 985 6 8
4733 1102 986 1 3
4734 1126 986 11 4
4735 1278 986 6 7
4736 1285 986 19 6
4737 1289 986 12 5
4738 1302 986 12 10
4739 1346 986 14 4
4740 1459 986 2 9
4741 1536 986 23 7
4742 1849 986 10 8
4743 1124 988 19 4
4744 1197 988 14 3
4745 1393 988 7 6
4746 1484 988 15 6
4747 1495 988 12 7
4748 1659 988 11 9
4749 1661 988 4 8
4750 1747 988 19 1
4751 1957 988 9 6
4752 1353 989 19 1
4753 1613 989 22 6
4754 1291 991 20 2
4755 1311 991 10 3
4756 1726 991 23 4
4757 1748 991 11 3
4758 1809 991 18 3
4759 2012 991 24 8
4760 2044 991 9 1
4761 2096 991 17 9
4762 1035 992 8 8
4763 1045 992 10 1
4764 1066 992 25 6
4765 1183 992 16 7
4766 1590 992 19 5
4767 1617 992 9 9
4768 1788 992 22 4
4769 1804 992 7 8
4770 1749 994 8 2
4771 1424 995 8 2
4772 1931 995 19 6
4773 1377 996 13 10
4774 1033 997 12 8
4775 1195 997 10 7
4776 1300 997 22 9
4777 1475 997 4 1
4778 1499 997 12 8
4779 1639 997 2 6
4780 2007 997 25 9
4781 2015 997 17 7
4782 1954 998 20 2
4783 1377 999 13 2
4784 1495 1001 18 7
4785 1994 1002 14 2
4786 1553 1003 3 7
4787 1119 1005 16 6
4788 1171 1005 3 4
4789 1224 1005 5 10
4790 1495 1005 24 4
4791 1516 1005 8 2
4792 1589 1005 10 9
4793 1618 1005 14 7
4794 1677 1005 20 3
4795 1731 1005 1 2
4796 1788 1005 17 6
4797 1824 1005 3 6
4798 2015 1005 12 8
4799 2079 1005 12 6
4800 1154 1006 1 2
4801 1205 1006 2 5
4802 1280 1006 3 9
4803 1289 1006 13 10
4804 1349 1006 10 3
4805 1706 1006 4 10
4806 1817 1006 20 8
4807 1853 1006 8 8
4808 2096 1006 11 10
4809 1598 1007 17 1
4810 1988 1008 6 3
4811 1196 1009 23 10
4812 1448 1009 25 2
4813 1521 1009 11 10
4814 1535 1009 14 3
4815 1636 1009 10 3
4816 1888 1009 6 4
4817 2079 1009 21 1
4818 1163 1010 9 5
4819 1940 1010 4 6
4820 1109 1011 1 1
4821 1300 1011 20 10
4822 1517 1011 21 6
4823 1706 1011 1 2
4824 2071 1011 16 10
4825 1461 1012 4 5
4826 1544 1012 9 1
4827 1224 1013 12 2
4828 1640 1013 22 2
4829 2004 1013 15 6
4830 1026 1015 1 9
4831 1175 1015 17 3
4832 1665 1015 2 5
4833 1807 1015 22 4
4834 2031 1015 16 10
4835 2088 1015 16 3
4836 1166 1016 6 6
4837 1749 1017 24 5
4838 1313 1018 20 6
4839 1372 1018 4 8
4840 1116 1019 11 1
4841 1470 1019 16 6
4842 1797 1019 9 6
4843 1517 1020 10 4
4844 1026 1021 4 6
4845 1039 1021 24 7
4846 1175 1021 5 7
4847 1195 1021 5 1
4848 1403 1021 18 6
4849 1472 1021 20 9
4850 1591 1021 6 2
4851 1645 1021 23 8
4852 1654 1021 5 6
