%MatrixMarket matrix coordinate pattern symmetric 
40164 40164 85123
66043 29902 21679 16 5
66044 29908 21679 21 9
66045 29940 21679 13 1
66046 29949 21679 5 10
66047 29951 21679 1 5
66048 29958 21679 6 3
66049 29967 21679 9 10
66050 29997 21679 24 1
66051 30018 21679 18 2
66052 30033 21679 11 2
66053 30054 21679 12 2
66054 30062 21679 21 8
66055 30074 21679 25 8
66056 30079 21679 11 8
66057 30084 21679 25 8
66058 30123 21679 21 6
66059 30135 21679 1 10
66060 30173 21679 6 5
66061 30211 21679 22 6
66062 30248 21679 4 1
66063 30254 21679 17 3
66064 30279 21679 20 7
66065 30306 21679 6 10
66066 30308 21679 24 6
66067 30353 21679 3 2
66068 30356 21679 18 9
66069 30362 21679 8 1
66070 30409 21679 23 6
66071 30437 21679 12 1
66072 30443 21679 23 7
66073 30449 21679 25 3
66074 30473 21679 24 4
66075 30474 21679 3 4
66076 30504 21679 2 10
66077 30522 21679 8 7
66078 30544 21679 9 10
66079 30568 21679 15 8
66080 30575 21679 6 10
66081 30598 21679 14 4
66082 30601 21679 12 2
66083 30617 21679 13 8
66084 30680 21679 13 3
66085 30681 21679 10 3
66086 30706 21679 8 10
66087 30707 21679 11 9
66088 30761 21679 17 2
66089 30772 21679 6 1
66090 30919 21679 12 7
66091 30943 21679 20 7
66092 30980 21679 19 2
66093 31040 21679 19 10
66094 31050 21679 16 3
66095 31060 21679 6 4
66096 31074 21679 1 9
66097 31082 21679 22 6
66098 31101 21679 9 5
66099 31135 21679 15 10
66100 31151 21679 11 4
66101 31162 21679 4 3
66102 31174 21679 24 3
66103 31213 21679 2 7
66104 31219 21679 9 4
66105 31257 21679 2 6
66106 31314 21679 22 1
66107 31342 21679 24 2
66108 31344 21679 7 1
66109 31361 21679 22 6
66110 31413 21679 25 9
66111 31421 21679 1 2
66112 31436 21679 18 10
66113 31469 21679 24 3
66114 31576 21679 3 5
66115 31577 21679 21 9
66116 31579 21679 9 7
66117 31598 21679 23 9
66118 31610 21679 19 1
66119 31630 21679 5 3
66120 31650 21679 10 10
66121 31713 21679 14 7
66122 31732 21679 7 9
66123 31796 21679 16 4
66124 31803 21679 2 2
66125 31875 21679 3 2
66126 31884 21679 2 10
66127 31896 21679 2 3
66128 31902 21679 6 5
66129 31903 21679 5 9
66130 31913 21679 9 8
66131 31947 21679 9 6
66132 31971 21679 10 6
66133 32021 21679 5 4
66134 32022 21679 7 1
66135 32053 21679 9 10
66136 32095 21679 12 3
66137 32103 21679 9 8
66138 32109 21679 17 1
66139 32114 21679 14 3
66140 32125 21679 25 7
66141 32142 21679 5 7
66142 32187 21679 12 4
66143 32219 21679 6 1
66144 32221 21679 14 7
66145 32246 21679 3 3
66146 32252 21679 23 10
66147 32280 21679 8 4
66148 32310 21679 7 4
66149 32337 21679 21 2
66150 32343 21679 2 2
66151 32348 21679 7 3
66152 32372 21679 22 10
66153 32422 21679 16 6
66154 32478 21679 15 9
66155 32487 21679 5 5
66156 32507 21679 20 9
66157 32513 21679 7 3
66158 32541 21679 17 10
66159 32545 21679 9 9
66160 32553 21679 25 10
66161 32559 21679 3 3
66162 32561 21679 23 2
66163 32566 21679 17 9
66164 32599 21679 12 1
66165 32608 21679 21 5
66166 32611 21679 6 5
66167 32622 21679 2 6
66168 32666 21679 2 2
66169 32670 21679 15 3
66170 32727 21679 13 1
66171 32737 21679 7 2
66172 32739 21679 3 10
66173 32740 21679 12 2
66174 32760 21679 17 6
66175 32806 21679 1 10
66176 32822 21679 24 6
66177 32835 21679 2 8
66178 32860 21679 6 7
66179 32909 21679 14 9
66180 32913 21679 25 9
66181 32919 21679 3 2
66182 32924 21679 25 8
66183 32968 21679 18 8
66184 32981 21679 5 2
66185 32986 21679 7 1
66186 32994 21679 22 1
66187 33034 21679 8 1
66188 33040 21679 19 2
66189 33064 21679 5 4
66190 33086 21679 9 10
66191 33089 21679 24 9
66192 33104 21679 8 10
66193 33116 21679 13 10
66194 33121 21679 18 1
66195 33143 21679 11 9
66196 33153 21679 4 4
66197 33165 21679 18 10
66198 33187 21679 24 8
66199 33203 21679 23 8
66200 33212 21679 6 4
66201 33249 21679 14 8
66202 33300 21679 23 6
66203 33381 21679 6 4
66204 33383 21679 18 5
66205 33407 21679 1 3
66206 33412 21679 25 7
66207 33418 21679 12 8
66208 33455 21679 11 7
66209 33457 21679 11 4
66210 33462 21679 11 10
66211 33471 21679 1 10
66212 33519 21679 17 4
66213 33526 21679 10 1
66214 33555 21679 5 4
66215 33570 21679 5 7
66216 33615 21679 13 10
66217 33617 21679 23 10
66218 33624 21679 16 6
66219 33630 21679 1 1
66220 33659 21679 1 9
66221 33665 21679 8 5
66222 33715 21679 8 8
66223 33717 21679 15 6
66224 33811 21679 20 8
66225 33820 21679 2 9
66226 33860 21679 7 3
66227 33889 21679 19 7
66228 33897 21679 16 8
66229 33914 21679 17 3
66230 33922 21679 20 8
66231 33954 21679 2 2
66232 33961 21679 24 2
66233 33962 21679 18 4
66234 33997 21679 3 3
66235 34024 21679 23 3
66236 34038 21679 21 7
66237 34076 21679 1 5
66238 34097 21679 9 3
66239 34120 21679 11 1
66240 34128 21679 22 4
66241 34146 21679 7 10
66242 34151 21679 22 4
66243 34155 21679 23 3
66244 34159 21679 7 7
66245 34167 21679 24 1
66246 34195 21679 2 5
66247 34262 21679 2 3
66248 34305 21679 7 6
66249 34339 21679 11 5
66250 34344 21679 16 10
66251 34365 21679 9 2
66252 34398 21679 9 9
66253 34422 21679 3 2
66254 34443 21679 14 1
66255 34462 21679 8 3
66256 34485 21679 1 2
66257 34501 21679 7 9
66258 34542 21679 24 2
66259 34581 21679 23 5
66260 34593 21679 18 1
66261 34597 21679 18 6
66262 34612 21679 17 6
66263 34635 21679 4 4
66264 34650 21679 21 10
66265 34682 21679 23 4
66266 34686 21679 22 8
66267 34699 21679 18 9
66268 34703 21679 2 1
66269 34728 21679 3 2
66270 34729 21679 11 7
66271 34745 21679 14 1
66272 34764 21679 7 10
66273 34785 21679 2 2
66274 34791 21679 8 6
66275 34802 21679 8 9
66276 34827 21679 25 8
66277 34854 21679 8 6
66278 34893 21679 24 8
66279 34941 21679 18 9
66280 34946 21679 17 8
66281 34989 21679 20 9
66282 35004 21679 2 4
66283 35040 21679 18 4
66284 35050 21679 11 10
66285 35077 21679 21 6
66286 35092 21679 22 8
66287 35145 21679 11 9
66288 35146 21679 21 2
66289 35176 21679 16 7
66290 35179 21679 5 1
66291 35194 21679 24 5
66292 35195 21679 8 6
66293 35222 21679 15 1
66294 35262 21679 16 10
66295 35290 21679 22 3
66296 35331 21679 20 4
66297 35334 21679 24 1
66298 35385 21679 1 3
66299 35399 21679 25 6
66300 35433 21679 3 4
66301 35451 21679 1 5
66302 35453 21679 7 10
66303 35487 21679 10 2
66304 35490 21679 11 6
66305 35491 21679 23 9
66306 35505 21679 20 5
66307 35528 21679 22 3
66308 35530 21679 3 1
66309 35533 21679 12 6
66310 35603 21679 14 6
66311 35636 21679 6 8
66312 35651 21679 18 3
66313 35669 21679 10 5
66314 35680 21679 13 10
66315 35682 21679 15 9
66316 35712 21679 25 7
66317 35726 21679 9 7
66318 35742 21679 10 6
66319 35746 21679 15 5
66320 35784 21679 25 2
66321 35795 21679 15 9
66322 35858 21679 22 9
66323 35865 21679 13 7
66324 35883 21679 22 6
66325 35918 21679 18 9
66326 35925 21679 4 4
66327 35983 21679 23 4
66328 36002 21679 23 4
66329 36017 21679 17 4
66330 36032 21679 15 3
66331 36070 21679 20 10
66332 36075 21679 10 10
66333 36105 21679 19 4
66334 36141 21679 17 4
66335 36161 21679 16 7
66336 36165 21679 21 5
66337 36172 21679 7 2
66338 36182 21679 19 2
66339 36185 21679 16 2
66340 36241 21679 22 1
66341 36313 21679 19 4
66342 36329 21679 25 9
66343 36344 21679 17 6
66344 36363 21679 16 1
66345 36373 21679 16 3
66346 36392 21679 18 2
66347 36404 21679 25 4
66348 36413 21679 7 6
66349 36452 21679 25 5
66350 36482 21679 16 3
66351 36486 21679 1 7
66352 36513 21679 24 1
66353 36547 21679 7 1
66354 36551 21679 14 4
66355 36586 21679 16 6
66356 36587 21679 24 6
66357 36649 21679 18 2
66358 36659 21679 22 6
66359 36669 21679 15 2
66360 36710 21679 14 10
66361 36715 21679 17 7
66362 36717 21679 15 1
66363 36758 21679 17 10
66364 36819 21679 5 4
66365 36822 21679 4 7
66366 36825 21679 24 4
66367 36852 21679 11 5
66368 36853 21679 10 7
66369 36858 21679 8 5
66370 36965 21679 4 6
66371 37023 21679 24 4
66372 37029 21679 4 3
66373 37048 21679 17 6
66374 37051 21679 15 1
66375 37080 21679 12 5
66376 37118 21679 5 5
66377 37137 21679 2 7
66378 37140 21679 13 1
66379 37176 21679 20 9
66380 37180 21679 4 8
66381 37200 21679 13 9
66382 37235 21679 7 3
66383 37248 21679 13 6
66384 37257 21679 21 10
66385 37260 21679 1 6
66386 37268 21679 3 2
66387 37273 21679 25 7
66388 37275 21679 19 6
66389 37302 21679 20 1
66390 37310 21679 24 3
66391 37318 21679 13 8
66392 37345 21679 22 9
66393 37355 21679 11 6
66394 37374 21679 16 5
66395 37375 21679 8 6
66396 37386 21679 17 3
66397 37524 21679 8 2
66398 37545 21679 20 10
66399 37583 21679 13 4
66400 37613 21679 4 8
66401 37621 21679 13 5
66402 37654 21679 11 3
66403 37666 21679 13 2
66404 37670 21679 3 5
66405 37673 21679 19 9
66406 37686 21679 11 1
66407 37696 21679 11 9
66408 37709 21679 20 5
66409 37735 21679 12 6
66410 37758 21679 22 1
66411 37762 21679 18 1
66412 37807 21679 6 3
66413 37842 21679 19 8
66414 37883 21679 17 4
66415 37931 21679 2 10
66416 37949 21679 5 8
66417 37956 21679 19 4
66418 37960 21679 25 9
66419 37962 21679 13 9
66420 37977 21679 10 8
66421 38005 21679 17 9
66422 38010 21679 15 2
66423 38036 21679 15 1
66424 38069 21679 8 5
66425 38104 21679 24 4
66426 38123 21679 9 3
66427 38161 21679 9 4
66428 38168 21679 18 9
66429 38178 21679 22 5
66430 38219 21679 12 1
66431 38223 21679 6 10
66432 38268 21679 11 7
66433 38289 21679 22 10
66434 38305 21679 22 9
66435 38324 21679 17 4
66436 38331 21679 19 8
66437 38357 21679 18 5
66438 38380 21679 9 10
66439 38425 21679 21 3
66440 38451 21679 14 8
66441 38466 21679 3 4
66442 38494 21679 23 4
66443 38557 21679 20 5
66444 38577 21679 23 3
66445 38609 21679 18 1
66446 38610 21679 15 1
66447 38650 21679 8 5
66448 38653 21679 22 5
66449 38663 21679 11 7
66450 38676 21679 6 2
66451 38688 21679 22 1
66452 38696 21679 17 1
66453 38737 21679 25 1
66454 38740 21679 13 2
66455 38762 21679 17 9
66456 38769 21679 8 8
66457 38781 21679 15 9
66458 38805 21679 10 10
66459 38812 21679 16 6
66460 38832 21679 2 3
66461 38865 21679 22 1
66462 38887 21679 17 7
66463 38894 21679 22 10
66464 38930 21679 2 6
66465 38967 21679 12 2
66466 38969 21679 15 9
66467 38989 21679 4 3
66468 39016 21679 2 4
66469 39079 21679 8 5
66470 39118 21679 7 6
66471 39126 21679 5 6
66472 39128 21679 14 8
66473 39196 21679 5 2
66474 39198 21679 17 10
66475 39263 21679 5 8
66476 39269 21679 4 3
66477 39290 21679 10 10
66478 39352 21679 23 8
66479 39377 21679 3 6
66480 39431 21679 3 3
66481 39440 21679 24 8
66482 39459 21679 14 6
66483 39462 21679 19 9
66484 39464 21679 8 5
66485 39465 21679 16 10
66486 39466 21679 3 9
66487 39469 21679 15 1
66488 39498 21679 2 7
66489 39515 21679 3 10
66490 39516 21679 2 3
66491 39587 21679 20 1
66492 39597 21679 19 9
66493 39599 21679 13 10
66494 39638 21679 23 8
66495 39646 21679 1 2
66496 39665 21679 5 6
66497 39679 21679 3 1
66498 39749 21679 18 8
66499 39808 21679 7 4
66500 39811 21679 7 9
66501 39844 21679 23 1
66502 39880 21679 6 5
66503 39887 21679 24 7
66504 39890 21679 17 9
66505 39891 21679 10 9
66506 39929 21679 25 8
66507 39947 21679 6 3
66508 40047 21679 20 10
66509 40049 21679 10 8
66510 40052 21679 25 8
66511 40080 21679 23 3
66512 40089 21679 6 7
66513 40092 21679 14 4
66514 40105 21679 15 7
66515 40115 21679 22 7
66516 40122 21679 24 2
66517 38412 21680 14 10
66518 31732 21681 24 10
66519 25644 21684 3 8
66520 23012 21685 12 4
66521 31732 21685 12 8
66522 30017 21688 17 1
66523 22639 21691 9 7
66524 31732 21691 25 7
66525 27829 21692 7 9
66526 22061 21694 16 7
66527 23461 21694 18 9
66528 23656 21694 3 9
66529 26399 21694 15 5
66530 28891 21694 11 3
66531 30730 21694 20 10
66532 30731 21694 20 6
66533 32775 21694 7 3
66534 33351 21694 1 8
66535 35648 21694 8 6
66536 35972 21694 2 10
66537 36803 21694 1 6
66538 37295 21694 14 10
66539 39464 21696 17 10
66540 22563 21698 24 9
66541 30838 21698 2 4
66542 33717 21700 14 2
66543 25945 21703 14 6
66544 29289 21703 6 9
66545 32219 21703 25 6
66546 38241 21703 9 6
66547 23338 21704 22 8
66548 25523 21704 7 1
66549 35636 21705 15 9
66550 25644 21707 11 9
66551 22566 21710 5 2
66552 22179 21712 24 9
66553 22709 21712 7 3
66554 23699 21712 16 3
66555 24718 21712 2 4
66556 26114 21712 6 10
66557 28417 21712 12 6
66558 28423 21712 23 9
66559 31289 21712 15 2
66560 33189 21712 14 1
66561 35094 21712 24 1
66562 35972 21712 16 7
66563 37042 21712 20 8
66564 33351 21713 6 2
66565 35425 21713 18 5
66566 35774 21713 24 9
66567 37624 21714 16 3
66568 22061 21717 23 8
66569 29154 21717 19 8
66570 31728 21717 3 8
66571 32261 21717 14 3
66572 33896 21717 21 5
66573 33908 21717 18 3
66574 38412 21717 7 6
66575 25644 21718 6 10
66576 32983 21719 16 6
66577 23963 21720 22 8
66578 33717 21721 20 2
66579 21874 21722 2 7
66580 26408 21722 19 3
66581 30980 21723 3 8
66582 35636 21725 16 8
66583 26892 21728 4 8
66584 30368 21729 17 2
66585 26943 21731 24 10
66586 39463 21733 15 7
66587 34467 21734 19 8
66588 22639 21735 15 4
66589 35214 21735 6 3
66590 33107 21736 5 4
66591 22268 21737 11 6
66592 25945 21737 18 9
66593 28724 21737 6 10
66594 29829 21737 19 1
66595 32627 21737 5 3
66596 35324 21737 2 3
66597 23521 21740 20 7
66598 27884 21741 18 9
66599 37318 21743 20 8
66600 39098 21743 5 1
66601 29364 21744 1 2
66602 36006 21745 1 10
66603 21798 21746 6 1
66604 37091 21747 22 5
66605 31117 21748 13 6
66606 38024 21750 13 3
66607 22639 21751 18 6
66608 32461 21752 19 5
66609 29289 21753 11 2
66610 32219 21753 22 9
66611 34467 21753 23 7
66612 26848 21754 11 9
66613 33511 21754 16 10
66614 38412 21756 4 1
66615 24403 21759 3 8
66616 24360 21763 22 10
66617 24702 21763 9 5
66618 30930 21763 2 10
66619 32152 21763 25 3
66620 32639 21767 19 4
66621 33717 21767 16 5
66622 33717 21769 22 7
66623 31732 21770 25 1
66624 36851 21771 15 9
66625 22119 21772 11 9
66626 22322 21772 23 7
66627 23034 21772 2 7
66628 23640 21772 12 2
66629 26544 21772 9 4
66630 27813 21772 4 10
66631 28378 21772 5 1
66632 30891 21772 3 5
66633 35972 21772 10 7
66634 38404 21772 25 5
66635 38532 21772 17 2
66636 38412 21773 19 4
66637 23034 21774 6 6
66638 35972 21774 24 3
66639 38412 21774 8 7
66640 28077 21775 23 2
66641 32777 21775 11 5
66642 34762 21775 13 8
66643 36525 21775 10 9
66644 22061 21776 3 8
66645 37723 21776 15 2
66646 31732 21777 4 2
66647 30980 21778 7 9
66648 31732 21778 20 6
66649 32012 21779 10 6
66650 25644 21780 25 5
66651 22781 21783 12 4
66652 31732 21783 24 4
66653 25454 21784 19 6
66654 37371 21784 15 10
66655 22639 21786 16 10
66656 26932 21787 21 8
66657 22639 21789 7 8
66658 33717 21789 16 8
66659 23344 21790 5 3
66660 31498 21790 2 2
66661 26003 21791 2 10
66662 28783 21791 4 3
66663 27932 21792 19 10
66664 22609 21793 2 8
66665 22869 21793 23 4
66666 23963 21793 3 5
66667 31732 21793 16 3
66668 21852 21794 14 10
66669 30891 21794 7 9
66670 30838 21795 3 1
66671 28071 21796 1 5
66672 22020 21798 7 2
66673 22038 21798 16 6
66674 22061 21798 8 5
66675 22327 21798 1 1
66676 22539 21798 22 7
66677 22758 21798 14 3
66678 22776 21798 20 4
66679 22781 21798 2 6
66680 22782 21798 21 8
66681 22988 21798 22 10
66682 23095 21798 7 8
66683 23208 21798 25 6
66684 23339 21798 10 5
66685 23516 21798 11 10
66686 23607 21798 14 1
66687 23898 21798 6 6
66688 24001 21798 9 6
66689 24106 21798 21 7
66690 24118 21798 14 5
66691 24202 21798 3 10
66692 24247 21798 20 10
66693 24250 21798 25 8
66694 24259 21798 15 1
66695 24409 21798 6 2
66696 24413 21798 20 4
66697 24648 21798 14 5
66698 24657 21798 1 4
66699 24660 21798 2 6
66700 24752 21798 22 10
66701 24776 21798 14 5
66702 24790 21798 20 4
66703 24892 21798 18 3
66704 25009 21798 14 7
66705 25062 21798 17 1
66706 25207 21798 10 10
66707 25216 21798 5 3
66708 25398 21798 25 2
66709 25513 21798 6 3
66710 25633 21798 21 6
66711 25644 21798 16 7
66712 25649 21798 7 3
66713 25970 21798 1 9
66714 26112 21798 25 6
66715 26123 21798 6 2
66716 26177 21798 8 8
66717 26182 21798 14 2
66718 26183 21798 11 9
66719 26473 21798 12 4
66720 26527 21798 20 8
66721 26560 21798 18 4
66722 26574 21798 21 8
66723 26586 21798 18 6
66724 26623 21798 21 3
66725 26746 21798 10 7
66726 26861 21798 11 4
66727 27018 21798 1 5
66728 27151 21798 13 4
66729 27773 21798 10 3
66730 27787 21798 24 4
66731 27860 21798 25 2
66732 28143 21798 13 2
66733 28248 21798 16 5
66734 28385 21798 24 9
66735 28574 21798 11 2
66736 28579 21798 19 7
66737 28593 21798 21 1
66738 28695 21798 6 1
66739 28766 21798 9 8
66740 28792 21798 4 7
66741 28854 21798 22 9
66742 28862 21798 23 4
66743 29052 21798 10 5
66744 29245 21798 15 3
66745 29313 21798 8 9
66746 29335 21798 5 8
66747 29526 21798 7 7
66748 29792 21798 1 7
66749 29899 21798 21 4
66750 29909 21798 3 9
66751 30051 21798 20 10
66752 30079 21798 5 10
66753 30106 21798 12 1
66754 30293 21798 16 2
66755 30380 21798 12 6
66756 30460 21798 8 8
66757 30475 21798 7 2
66758 30510 21798 1 3
66759 30513 21798 22 10
66760 30521 21798 25 10
66761 30577 21798 7 6
66762 30626 21798 7 9
66763 30679 21798 4 1
66764 30980 21798 8 4
66765 31012 21798 23 3
66766 31057 21798 25 5
66767 31144 21798 4 5
66768 31157 21798 13 7
66769 31375 21798 21 6
66770 31395 21798 12 8
66771 31451 21798 16 9
66772 31469 21798 6 6
66773 31502 21798 9 7
66774 31519 21798 17 8
66775 31551 21798 23 7
66776 31566 21798 9 8
66777 31713 21798 25 8
66778 31732 21798 25 2
66779 32219 21798 8 3
66780 32436 21798 10 9
66781 32558 21798 12 7
66782 32618 21798 1 10
66783 32656 21798 5 3
66784 32810 21798 23 8
66785 32955 21798 14 8
66786 33050 21798 16 7
66787 33091 21798 23 2
66788 33143 21798 16 1
66789 33156 21798 5 4
66790 33186 21798 14 6
66791 33209 21798 1 5
66792 33271 21798 17 3
66793 33443 21798 2 1
66794 33508 21798 15 2
66795 33650 21798 15 2
66796 33717 21798 14 9
66797 33949 21798 6 3
66798 33988 21798 4 1
66799 34054 21798 18 10
66800 34079 21798 13 1
66801 34130 21798 2 7
66802 34337 21798 15 6
66803 34382 21798 7 1
66804 34518 21798 14 6
66805 34662 21798 16 10
66806 34837 21798 11 10
66807 34916 21798 11 8
66808 34971 21798 22 9
66809 35033 21798 15 9
66810 35059 21798 5 6
66811 35085 21798 13 4
66812 35097 21798 23 4
66813 35112 21798 9 8
66814 35222 21798 21 9
66815 35304 21798 7 10
66816 35369 21798 16 4
66817 35405 21798 24 4
66818 35413 21798 21 5
66819 35453 21798 18 7
66820 35509 21798 7 9
66821 35546 21798 11 1
66822 35636 21798 5 9
66823 35681 21798 15 9
66824 35747 21798 13 3
66825 35824 21798 19 10
66826 35882 21798 11 4
66827 35892 21798 7 4
66828 36075 21798 1 3
66829 36120 21798 20 8
66830 36223 21798 6 7
66831 36352 21798 23 9
66832 36379 21798 2 3
66833 36416 21798 10 1
66834 36516 21798 22 3
66835 36553 21798 19 5
66836 36610 21798 11 5
66837 36756 21798 1 8
66838 36887 21798 3 7
66839 36933 21798 17 2
66840 37000 21798 15 7
66841 37007 21798 14 8
66842 37080 21798 15 7
66843 37186 21798 8 7
66844 37238 21798 16 9
66845 37318 21798 24 1
66846 37326 21798 22 3
66847 37331 21798 7 5
66848 37479 21798 16 2
66849 37696 21798 2 2
66850 37828 21798 5 2
66851 38020 21798 14 1
66852 38023 21798 7 3
66853 38031 21798 8 1
66854 38059 21798 5 5
66855 38234 21798 14 2
66856 38247 21798 21 2
66857 38447 21798 14 8
66858 38478 21798 19 3
66859 38713 21798 11 8
66860 38824 21798 5 2
66861 38865 21798 22 3
66862 38872 21798 5 1
66863 39057 21798 13 6
66864 39167 21798 3 2
66865 39224 21798 12 3
66866 39439 21798 2 6
66867 39463 21798 21 2
66868 39464 21798 8 1
66869 39487 21798 1 7
66870 39544 21798 23 2
66871 40140 21798 8 9
66872 30090 21799 23 7
66873 31732 21800 11 3
66874 36956 21801 15 2
66875 24907 21802 2 9
66876 25086 21805 6 8
66877 28228 21805 20 3
66878 33189 21805 7 5
66879 32656 21806 11 8
66880 38194 21807 21 4
66881 22061 21811 1 1
66882 38194 21811 8 1
66883 23434 21812 14 10
66884 33717 21813 8 9
66885 26114 21814 6 3
66886 30891 21814 6 1
66887 35387 21814 7 4
66888 35972 21814 4 3
66889 37318 21814 21 1
66890 25009 21815 2 2
66891 31754 21815 16 7
66892 32026 21815 1 1
66893 33541 21815 16 4
66894 39764 21815 19 9
66895 23499 21816 6 1
66896 30189 21816 2 6
66897 33004 21817 7 7
66898 36679 21818 10 10
66899 31732 21820 23 7
66900 24683 21821 21 7
66901 22095 21824 14 7
66902 25986 21824 22 8
66903 26943 21826 12 1
66904 27050 21826 10 7
66905 28930 21826 13 4
66906 36401 21826 6 3
66907 36732 21826 3 2
66908 26726 21828 4 1
66909 27876 21828 6 5
66910 21927 21829 3 2
66911 38831 21829 8 8
66912 34439 21831 5 7
66913 24397 21834 7 1
66914 29534 21836 25 7
66915 30972 21836 2 5
66916 33004 21839 4 10
66917 39988 21840 10 8
66918 31732 21843 7 7
66919 37829 21843 19 10
66920 23891 21844 9 9
66921 35574 21844 23 1
66922 27841 21845 17 1
66923 25644 21847 6 4
66924 30980 21847 5 5
66925 33610 21849 7 7
66926 35972 21850 10 5
66927 34697 21851 14 3
66928 22019 21852 6 9
66929 22061 21852 11 6
66930 22134 21852 21 2
66931 22151 21852 22 1
66932 22228 21852 23 5
66933 22284 21852 10 6
66934 22317 21852 13 6
66935 22460 21852 12 7
66936 22474 21852 6 5
66937 22513 21852 15 5
66938 22563 21852 19 2
66939 22652 21852 18 2
66940 22676 21852 17 1
66941 22771 21852 24 7
66942 22781 21852 16 7
66943 22804 21852 13 8
66944 22875 21852 22 1
66945 23034 21852 8 1
66946 23095 21852 13 7
66947 23455 21852 23 3
66948 23460 21852 19 5
66949 23509 21852 11 5
66950 23717 21852 15 3
66951 23766 21852 3 4
66952 23833 21852 4 10
66953 23859 21852 18 6
66954 23899 21852 18 2
66955 23963 21852 5 4
66956 24047 21852 20 2
66957 24064 21852 19 7
66958 24168 21852 4 8
66959 24250 21852 15 4
66960 24389 21852 9 1
66961 24427 21852 20 6
66962 24522 21852 22 5
66963 24594 21852 3 8
66964 24839 21852 10 2
66965 24891 21852 15 3
66966 24936 21852 8 7
66967 24994 21852 22 5
66968 25022 21852 5 1
66969 25037 21852 22 8
66970 25333 21852 5 6
66971 25341 21852 25 6
66972 25354 21852 20 5
66973 25444 21852 12 10
66974 25542 21852 14 10
66975 25782 21852 17 5
66976 25930 21852 21 7
66977 26041 21852 24 3
66978 26114 21852 16 5
66979 26277 21852 22 9
66980 26457 21852 2 5
66981 26573 21852 12 10
66982 26578 21852 18 2
66983 26643 21852 14 1
66984 26665 21852 8 7
66985 26713 21852 18 10
66986 26746 21852 23 6
66987 26925 21852 25 4
66988 26984 21852 9 6
66989 27135 21852 21 10
66990 27275 21852 17 2
66991 27278 21852 11 6
66992 27312 21852 7 3
66993 27348 21852 15 6
66994 27366 21852 16 1
66995 27493 21852 17 9
66996 27504 21852 24 5
66997 27572 21852 9 4
66998 27609 21852 19 6
66999 27614 21852 7 7
67000 27704 21852 22 1
67001 27759 21852 1 1
67002 28036 21852 11 2
67003 28040 21852 25 2
67004 28059 21852 24 4
67005 28196 21852 20 9
67006 28215 21852 5 7
67007 28287 21852 12 3
67008 28367 21852 18 2
67009 28518 21852 4 3
67010 28543 21852 1 9
67011 28860 21852 11 9
67012 29015 21852 16 3
67013 29248 21852 18 4
67014 29281 21852 25 7
67015 29442 21852 13 8
67016 29630 21852 21 2
67017 29834 21852 11 6
67018 29921 21852 20 4
67019 30142 21852 1 8
67020 30263 21852 11 2
67021 30312 21852 3 4
67022 30393 21852 20 1
67023 30838 21852 23 1
67024 30891 21852 15 7
67025 30903 21852 8 4
67026 30980 21852 9 8
67027 31005 21852 24 6
67028 31240 21852 22 10
67029 31584 21852 10 2
67030 31657 21852 5 3
67031 31704 21852 17 8
67032 31750 21852 9 10
67033 31808 21852 2 4
67034 31937 21852 7 7
67035 32031 21852 9 9
67036 32259 21852 1 10
67037 32493 21852 4 4
67038 32628 21852 11 7
67039 32636 21852 7 10
67040 32688 21852 25 8
67041 32832 21852 7 10
67042 33002 21852 14 2
67043 33004 21852 20 4
67044 33083 21852 15 2
67045 33211 21852 14 1
67046 33242 21852 1 6
67047 33263 21852 22 4
67048 33434 21852 10 2
67049 33736 21852 18 9
67050 33785 21852 22 4
67051 33789 21852 24 10
67052 33930 21852 11 9
67053 33940 21852 3 9
67054 34030 21852 21 1
67055 34061 21852 6 1
67056 34093 21852 24 2
67057 34198 21852 12 9
67058 34259 21852 18 3
67059 34379 21852 10 7
67060 34774 21852 19 1
67061 34789 21852 23 9
67062 34790 21852 14 2
67063 34913 21852 7 8
67064 34976 21852 10 10
67065 35177 21852 5 8
67066 35269 21852 22 6
67067 35391 21852 25 3
67068 35402 21852 13 4
67069 35437 21852 19 7
67070 35602 21852 24 2
67071 35653 21852 13 3
67072 35796 21852 16 9
67073 35802 21852 23 6
67074 35972 21852 11 3
67075 36035 21852 14 3
67076 36084 21852 20 10
67077 36216 21852 14 8
67078 36280 21852 22 5
67079 36281 21852 3 5
67080 36367 21852 15 8
67081 36382 21852 10 10
67082 36896 21852 17 4
67083 36984 21852 5 7
67084 37071 21852 14 3
67085 37131 21852 16 10
67086 37153 21852 14 1
67087 37391 21852 15 1
67088 37566 21852 2 1
67089 37589 21852 10 4
67090 37738 21852 4 3
67091 37823 21852 3 7
67092 37944 21852 15 9
67093 37990 21852 24 8
67094 38025 21852 1 10
67095 38102 21852 5 1
67096 38264 21852 25 8
67097 38349 21852 5 4
67098 38412 21852 12 7
67099 38556 21852 25 5
67100 38638 21852 9 6
67101 38710 21852 8 3
67102 38859 21852 7 3
67103 38927 21852 12 4
67104 38974 21852 12 6
67105 38982 21852 11 10
67106 39246 21852 3 8
67107 39269 21852 12 4
67108 39278 21852 17 7
67109 39313 21852 22 6
67110 39399 21852 20 8
67111 39593 21852 20 5
67112 39666 21852 4 9
67113 39670 21852 11 4
67114 39894 21852 10 2
67115 40001 21852 20 4
67116 40104 21852 20 2
